order_id,order_item_id,tran_dt,customer_id,dollars,qty,product_id,payment_type_id
4528,4612,2020-06-02,496,300,2,19,3
4529,4613,2020-06-02,645,80,1,2,2
4530,4614,2020-06-02,24,110,2,10,2
4531,4615,2020-06-02,33,500,2,16,2
4532,4616,2020-06-02,367,150,1,19,3
4533,4617,2020-06-02,306,1650,3,20,4
4534,4618,2020-06-02,546,420,2,11,3
4535,4619,2020-06-02,336,750,3,16,2
4536,4620,2020-06-02,364,450,2,18,2
4537,4621,2020-06-02,311,870,3,14,2
4538,4622,2020-06-02,839,1600,4,21,2
4539,4623,2020-06-02,329,240,2,12,2
4540,4624,2020-06-02,44,250,1,3,3
4541,4625,2020-06-02,499,1200,3,4,2
4542,4626,2020-06-02,961,400,1,4,2
4543,4627,2020-06-02,494,870,3,14,2
4544,4628,2020-06-02,164,750,3,8,2
4545,4629,2020-06-02,136,160,2,2,2
4546,4630,2020-06-02,141,80,1,2,4
4547,4631,2020-06-02,805,750,3,16,4
4548,4632,2020-06-02,447,150,3,5,3
4549,4633,2020-06-02,175,225,1,18,4
4550,4634,2020-06-03,193,1100,2,22,2
4551,4635,2020-06-03,344,500,2,8,2
4552,4636,2020-06-03,938,275,1,13,2
4553,4637,2020-06-03,592,900,2,1,4
4554,4638,2020-06-03,760,120,1,12,2
4555,4639,2020-06-03,663,450,1,9,3
4556,4640,2020-06-03,7,750,2,6,3
4557,4641,2020-06-03,88,800,2,21,3
4558,4642,2020-06-03,858,80,1,2,4
4559,4643,2020-06-03,960,630,3,11,3
4560,4644,2020-06-03,92,750,2,6,2
4561,4645,2020-06-03,526,550,2,13,2
4562,4646,2020-06-03,551,375,1,6,2
4563,4647,2020-06-03,620,450,1,9,3
4564,4648,2020-06-03,198,250,1,16,2
4565,4649,2020-06-03,42,50,1,5,2
4566,4650,2020-06-03,536,150,3,5,2
4567,4651,2020-06-03,942,2200,4,22,2
4568,4652,2020-06-03,343,180,3,15,2
4569,4653,2020-06-03,819,1800,4,9,3
4570,4654,2020-06-03,349,780,2,7,2
4571,4655,2020-06-03,984,420,2,11,3
4572,4656,2020-06-03,86,60,1,15,2
4573,4657,2020-06-03,121,120,2,15,3
4574,4658,2020-06-03,969,160,2,2,2
4575,4659,2020-06-03,72,825,3,13,3
4576,4660,2020-06-03,191,900,2,1,1
4577,4661,2020-06-04,572,60,1,15,2
4578,4662,2020-06-04,469,1650,3,20,2
4579,4663,2020-06-04,328,750,2,6,4
4580,4664,2020-06-04,968,400,1,4,2
4581,4665,2020-06-04,155,1125,3,6,4
4582,4666,2020-06-04,198,135,1,17,4
4583,4667,2020-06-04,331,300,2,19,3
4584,4668,2020-06-04,307,1650,3,22,4
4585,4669,2020-06-04,10,500,2,16,2
4586,4670,2020-06-04,800,500,2,8,2
4587,4671,2020-06-04,93,165,3,10,2
4588,4672,2020-06-04,976,420,2,11,3
4589,4673,2020-06-04,89,150,1,19,2
4590,4674,2020-06-04,463,135,1,17,3
4591,4675,2020-06-04,895,225,1,18,2
4592,4676,2020-06-04,67,405,3,17,3
4593,4677,2020-06-04,748,450,1,9,3
4594,4678,2020-06-04,240,1170,3,7,3
4595,4679,2020-06-04,79,250,1,3,2
4596,4680,2020-06-04,488,225,1,18,4
4597,4681,2020-06-04,490,240,2,12,2
4598,4682,2020-06-04,356,750,2,6,2
4599,4683,2020-06-04,1000,400,1,4,4
4600,4684,2020-06-04,746,450,3,19,3
4601,4685,2020-06-04,912,270,2,17,2
4602,4686,2020-06-04,663,750,2,6,3
4603,4687,2020-06-04,910,780,2,7,3
4604,4688,2020-06-04,126,450,1,1,3
4605,4689,2020-06-04,741,1100,2,20,2
4606,4690,2020-06-04,737,500,2,16,2
4607,4691,2020-06-04,591,110,2,10,2
4608,4692,2020-06-04,971,1500,4,6,2
4609,4693,2020-06-04,668,450,1,9,3
4610,4694,2020-06-04,573,210,1,11,2
4611,4695,2020-06-04,14,450,2,18,2
4612,4696,2020-06-04,390,900,2,1,2
4613,4697,2020-06-04,277,135,1,17,1
4614,4698,2020-06-04,723,55,1,10,2
4615,4699,2020-06-04,173,550,1,20,2
4616,4700,2020-06-04,511,825,3,13,3
4617,4701,2020-06-05,851,900,2,1,3
4618,4702,2020-06-05,178,675,3,18,2
4619,4703,2020-06-05,92,55,1,10,2
4620,4704,2020-06-05,939,800,2,4,2
4621,4705,2020-06-05,302,870,3,14,2
4622,4706,2020-06-05,99,1100,2,22,4
4623,4707,2020-06-05,569,1100,2,20,2
4622,4708,2020-06-05,99,165,3,10,2
4624,4709,2020-06-05,752,1100,2,22,2
4625,4710,2020-06-05,732,275,1,13,2
4626,4711,2020-06-05,118,165,3,10,4
4627,4712,2020-06-05,942,275,1,13,2
4628,4713,2020-06-05,628,50,1,5,3
4629,4714,2020-06-05,132,1170,3,7,3
4630,4715,2020-06-05,119,290,1,14,2
9807,4716,2020-06-05,851,900,2,1,3
4631,4717,2020-06-05,401,1650,3,20,4
4632,4718,2020-06-05,14,270,2,17,2
4633,4719,2020-06-05,778,1160,4,14,2
4634,4720,2020-06-05,855,1125,3,6,2
4635,4721,2020-06-05,757,500,2,3,2
4636,4722,2020-06-05,243,420,2,11,2
4637,4723,2020-06-05,679,1100,2,20,2
4638,4724,2020-06-05,377,450,2,18,2
4639,4725,2020-06-05,463,825,3,13,3
4640,4726,2020-06-05,920,1100,2,20,2
4641,4727,2020-06-05,868,360,3,12,2
4642,4728,2020-06-06,589,250,1,8,2
4643,4729,2020-06-06,823,1100,2,20,3
4644,4730,2020-06-06,119,55,1,10,2
4645,4731,2020-06-06,155,135,1,17,3
4646,4732,2020-06-06,127,275,1,13,3
4647,4733,2020-06-06,199,580,2,14,2
4648,4734,2020-06-06,17,450,2,18,4
4649,4735,2020-06-06,145,550,2,13,2
4650,4736,2020-06-06,838,800,2,4,2
4651,4737,2020-06-06,834,120,2,15,3
4652,4738,2020-06-06,112,800,2,21,2
4653,4739,2020-06-06,409,825,3,13,3
4654,4740,2020-06-06,843,400,1,21,1
4655,4741,2020-06-06,6,800,2,21,1
4656,4742,2020-06-06,851,580,2,14,2
4657,4743,2020-06-06,999,500,2,8,2
4658,4744,2020-06-06,696,270,2,17,4
4659,4745,2020-06-06,43,750,2,6,2
4660,4746,2020-06-06,701,500,2,8,2
4661,4747,2020-06-06,797,390,1,7,2
4662,4748,2020-06-06,746,100,2,5,2
4663,4749,2020-06-06,630,800,2,4,2
4664,4750,2020-06-06,691,160,2,2,3
4665,4751,2020-06-06,514,300,2,19,2
4652,4752,2020-06-06,112,1350,3,1,3
4666,4753,2020-06-06,621,250,1,8,2
4667,4754,2020-06-06,497,240,4,15,3
4668,4755,2020-06-06,66,540,4,17,4
4669,4756,2020-06-06,321,2200,4,20,2
4649,4757,2020-06-06,145,500,2,16,2
4670,4758,2020-06-06,940,300,2,19,2
4671,4759,2020-06-06,434,225,1,18,2
4672,4760,2020-06-06,922,200,4,5,2
4673,4761,2020-06-06,967,50,1,5,2
4674,4762,2020-06-06,171,750,3,16,4
4645,4763,2020-06-06,155,250,1,16,2
4675,4764,2020-06-06,219,1100,2,22,2
4676,4765,2020-06-06,501,50,1,5,2
4677,4766,2020-06-06,252,1650,3,22,4
4678,4767,2020-06-07,633,750,3,3,2
4679,4768,2020-06-07,782,120,1,12,2
4680,4769,2020-06-07,877,420,2,11,3
4681,4770,2020-06-07,417,240,3,2,2
4682,4771,2020-06-07,681,1350,3,9,3
4683,4772,2020-06-07,297,150,3,5,5
4684,4773,2020-06-07,277,240,2,12,2
4685,4774,2020-06-07,18,375,1,6,2
4686,4775,2020-06-07,33,750,2,6,2
4687,4776,2020-06-07,289,450,2,18,2
4688,4777,2020-06-07,788,165,3,10,2
4689,4778,2020-06-07,27,1200,3,4,2
4690,4779,2020-06-07,232,120,1,12,2
4691,4780,2020-06-07,791,1350,3,1,2
4692,4781,2020-06-07,240,800,2,21,3
4693,4782,2020-06-07,899,500,2,3,3
4694,4783,2020-06-07,494,500,2,8,2
4695,4784,2020-06-07,975,55,1,10,2
4696,4785,2020-06-07,382,320,4,2,2
4697,4786,2020-06-07,914,630,3,11,3
4698,4787,2020-06-07,99,120,1,12,2
4684,4788,2020-06-07,277,1600,4,4,4
4687,4789,2020-06-07,289,100,2,5,3
4699,4790,2020-06-07,336,550,1,22,2
4700,4791,2020-06-07,912,250,1,16,2
4701,4792,2020-06-07,933,870,3,14,2
4702,4793,2020-06-07,112,500,2,3,3
4703,4794,2020-06-07,275,900,2,9,3
4704,4795,2020-06-07,371,900,2,1,3
4705,4796,2020-06-07,489,800,2,4,2
4706,4797,2020-06-07,942,1650,3,20,2
4707,4798,2020-06-07,664,780,2,7,2
4708,4799,2020-06-07,431,405,3,17,3
4682,4800,2020-06-07,681,250,1,8,2
4709,4801,2020-06-08,889,110,2,10,2
4710,4802,2020-06-08,545,870,3,14,4
4711,4803,2020-06-08,779,800,2,4,2
4712,4804,2020-06-08,933,1200,3,21,3
4713,4805,2020-06-08,158,120,2,15,2
4714,4806,2020-06-08,692,250,1,16,2
4715,4807,2020-06-08,393,390,1,7,2
4716,4808,2020-06-08,39,160,2,2,2
4717,4809,2020-06-08,343,500,2,8,2
4718,4810,2020-06-08,161,580,2,14,3
4719,4811,2020-06-08,995,50,1,5,2
4720,4812,2020-06-08,423,120,2,15,5
4721,4813,2020-06-08,35,750,3,3,2
4722,4814,2020-06-08,69,780,2,7,4
4723,4815,2020-06-08,693,450,1,1,3
4724,4816,2020-06-08,290,180,3,15,1
4725,4817,2020-06-08,263,1170,3,7,2
4726,4818,2020-06-08,345,750,3,16,2
4727,4819,2020-06-08,593,1500,4,6,2
4728,4820,2020-06-08,286,550,1,22,2
4729,4821,2020-06-08,43,150,1,19,2
4730,4822,2020-06-08,422,1350,3,9,2
4731,4823,2020-06-08,612,110,2,10,2
4732,4824,2020-06-08,781,375,1,6,2
4733,4825,2020-06-08,322,55,1,10,2
4734,4826,2020-06-08,80,450,3,19,3
4735,4827,2020-06-09,834,270,2,17,5
4736,4828,2020-06-09,791,180,3,15,3
4737,4829,2020-06-09,120,120,2,15,3
4738,4830,2020-06-09,16,630,3,11,2
4739,4831,2020-06-09,61,120,2,15,3
4740,4832,2020-06-09,35,150,3,5,2
4741,4833,2020-06-09,395,210,1,11,2
4742,4834,2020-06-09,115,450,3,19,3
4743,4835,2020-06-09,596,120,2,15,2
4744,4836,2020-06-09,587,240,3,2,2
4745,4837,2020-06-09,925,250,1,16,4
4746,4838,2020-06-09,802,900,2,1,3
4747,4839,2020-06-09,964,200,4,5,3
4748,4840,2020-06-09,209,825,3,13,5
4749,4841,2020-06-09,333,80,1,2,2
4750,4842,2020-06-09,527,250,1,3,2
4751,4843,2020-06-09,225,250,1,8,2
4752,4844,2020-06-09,823,1600,4,21,3
4753,4845,2020-06-09,111,1000,4,3,2
4754,4846,2020-06-09,985,1650,3,20,2
4755,4847,2020-06-09,778,290,1,14,2
4756,4848,2020-06-09,640,400,1,4,2
4757,4849,2020-06-09,623,300,2,19,2
4758,4850,2020-06-09,713,1600,4,21,3
4759,4851,2020-06-09,854,1200,3,4,2
9808,4852,2020-06-09,120,60,1,15,4
4760,4853,2020-06-09,827,135,1,17,2
4761,4854,2020-06-09,126,275,1,13,3
4762,4855,2020-06-10,307,1350,3,9,2
4763,4856,2020-06-10,992,165,3,10,2
4764,4857,2020-06-10,290,500,2,16,2
4765,4858,2020-06-10,261,630,3,11,5
4766,4859,2020-06-10,851,270,2,17,3
4767,4860,2020-06-10,573,135,1,17,3
4768,4861,2020-06-10,485,165,3,10,2
4769,4862,2020-06-10,523,500,2,16,2
4770,4863,2020-06-10,831,1200,3,21,3
4771,4864,2020-06-10,107,225,1,18,2
4766,4865,2020-06-10,851,1350,3,1,3
4772,4866,2020-06-10,698,750,3,16,4
4773,4867,2020-06-10,424,750,3,8,2
4774,4868,2020-06-10,661,675,3,18,2
4775,4869,2020-06-10,651,450,1,9,4
4776,4870,2020-06-10,235,270,2,17,2
4777,4871,2020-06-10,979,1650,3,20,2
4766,4872,2020-06-10,851,1125,3,6,4
4778,4873,2020-06-10,929,240,4,15,3
4779,4874,2020-06-10,660,375,1,6,2
4780,4875,2020-06-10,657,1650,3,20,2
4781,4876,2020-06-10,717,675,3,18,2
4782,4877,2020-06-10,715,250,1,3,2
4783,4878,2020-06-10,423,270,2,17,3
4784,4879,2020-06-10,318,250,1,3,3
4769,4880,2020-06-10,523,240,3,2,2
4785,4881,2020-06-10,493,400,1,4,4
4786,4882,2020-06-11,333,100,2,5,1
4787,4883,2020-06-11,334,1650,3,22,2
4788,4884,2020-06-11,252,780,2,7,3
4789,4885,2020-06-11,377,300,2,19,2
4790,4886,2020-06-11,978,800,2,4,4
4791,4887,2020-06-11,71,1100,2,22,2
4792,4888,2020-06-11,236,450,2,18,2
4793,4889,2020-06-11,876,320,4,2,2
4794,4890,2020-06-11,235,1350,3,1,2
4795,4891,2020-06-11,101,150,3,5,2
4796,4892,2020-06-11,88,450,1,1,1
4797,4893,2020-06-11,793,220,4,10,2
4798,4894,2020-06-11,93,1125,3,6,2
4799,4895,2020-06-11,668,800,2,4,2
4800,4896,2020-06-11,505,405,3,17,1
4801,4897,2020-06-11,739,120,2,15,3
4802,4898,2020-06-11,346,270,2,17,3
4803,4899,2020-06-11,823,900,4,18,3
4804,4900,2020-06-11,318,1100,2,22,2
4805,4901,2020-06-11,915,580,2,14,3
4806,4902,2020-06-11,611,1100,2,20,2
4807,4903,2020-06-11,898,250,1,16,2
4808,4904,2020-06-11,492,450,3,19,2
4809,4905,2020-06-12,70,780,2,7,3
4810,4906,2020-06-12,377,270,2,17,3
4811,4907,2020-06-12,79,500,2,8,2
4812,4908,2020-06-12,117,100,2,5,2
4813,4909,2020-06-12,350,1100,2,22,2
4814,4910,2020-06-12,160,450,1,9,3
4815,4911,2020-06-12,963,450,2,18,2
4816,4912,2020-06-12,363,550,2,13,1
4817,4913,2020-06-12,380,500,2,8,4
4818,4914,2020-06-12,873,550,2,13,2
4819,4915,2020-06-12,589,450,2,18,2
4820,4916,2020-06-12,340,675,3,18,2
4821,4917,2020-06-12,370,250,1,3,2
4822,4918,2020-06-12,647,500,2,8,3
4823,4919,2020-06-12,398,50,1,5,3
4824,4920,2020-06-12,626,300,2,19,2
4825,4921,2020-06-12,61,1200,3,4,2
4826,4922,2020-06-12,583,580,2,14,2
4827,4923,2020-06-12,969,450,1,1,2
4828,4924,2020-06-12,721,270,2,17,3
4829,4925,2020-06-12,77,1350,3,9,3
4830,4926,2020-06-12,645,120,1,12,2
4831,4927,2020-06-13,255,290,1,14,2
4832,4928,2020-06-13,900,290,1,14,2
4833,4929,2020-06-13,706,1200,3,21,2
4834,4930,2020-06-13,432,120,2,15,4
4835,4931,2020-06-13,671,900,2,9,2
4836,4932,2020-06-13,945,60,1,15,4
4837,4933,2020-06-13,879,400,1,21,3
4838,4934,2020-06-13,595,120,1,12,4
4839,4935,2020-06-13,465,55,1,10,2
4840,4936,2020-06-13,501,240,2,12,2
4841,4937,2020-06-13,640,290,1,14,2
4842,4938,2020-06-13,960,120,2,15,3
4843,4939,2020-06-13,320,60,1,15,3
4844,4940,2020-06-13,854,450,2,18,2
4845,4941,2020-06-13,663,135,1,17,2
4846,4942,2020-06-13,345,450,3,19,3
4847,4943,2020-06-13,121,400,1,21,3
4848,4944,2020-06-13,984,1000,4,3,3
4849,4945,2020-06-13,698,270,2,17,1
4850,4946,2020-06-13,581,500,2,8,2
4851,4947,2020-06-13,884,500,2,3,3
4852,4948,2020-06-13,159,150,3,5,3
4853,4949,2020-06-13,175,210,1,11,3
4854,4950,2020-06-14,825,55,1,10,3
4855,4951,2020-06-14,477,550,2,13,3
4856,4952,2020-06-14,126,1200,3,21,3
4857,4953,2020-06-14,631,240,2,12,3
4858,4954,2020-06-14,258,240,2,12,2
4859,4955,2020-06-14,399,420,2,11,2
4860,4956,2020-06-14,939,825,3,13,3
4861,4957,2020-06-14,980,1200,3,21,5
4862,4958,2020-06-14,809,580,2,14,2
4863,4959,2020-06-14,232,550,2,13,3
4864,4960,2020-06-14,207,750,2,6,2
4865,4961,2020-06-14,123,800,2,4,2
4866,4962,2020-06-14,346,150,3,5,2
4867,4963,2020-06-14,863,100,2,5,5
4868,4964,2020-06-14,806,420,2,11,2
4869,4965,2020-06-14,4,500,2,3,2
4870,4966,2020-06-14,672,550,1,20,2
4871,4967,2020-06-14,71,800,2,21,3
4872,4968,2020-06-14,499,50,1,5,2
4873,4969,2020-06-14,221,405,3,17,2
4874,4970,2020-06-14,19,120,2,15,2
4875,4971,2020-06-14,552,60,1,15,3
4876,4972,2020-06-14,984,220,4,10,2
4877,4973,2020-06-14,701,1000,4,3,2
4878,4974,2020-06-14,3,300,2,19,5
4879,4975,2020-06-14,882,800,2,4,2
4880,4976,2020-06-14,600,550,1,22,2
4881,4977,2020-06-15,903,110,2,10,2
4882,4978,2020-06-15,146,250,1,16,2
4883,4979,2020-06-15,412,450,3,19,2
4884,4980,2020-06-15,608,120,2,15,1
4885,4981,2020-06-15,563,750,3,3,3
4886,4982,2020-06-15,811,675,3,18,2
4887,4983,2020-06-15,397,110,2,10,2
4888,4984,2020-06-15,318,870,3,14,2
4889,4985,2020-06-15,150,240,2,12,2
4890,4986,2020-06-15,711,750,3,16,2
4891,4987,2020-06-15,967,150,1,19,2
4892,4988,2020-06-15,561,100,2,5,2
4893,4989,2020-06-15,527,1600,4,21,2
4894,4990,2020-06-15,892,480,4,12,2
4895,4991,2020-06-15,430,160,2,2,4
4896,4992,2020-06-15,782,750,3,16,2
4897,4993,2020-06-15,474,870,3,14,2
4898,4994,2020-06-15,490,250,1,16,4
4899,4995,2020-06-15,421,120,1,12,2
4900,4996,2020-06-15,801,250,1,8,2
4901,4997,2020-06-15,733,550,1,20,2
4902,4998,2020-06-15,601,135,1,17,5
4903,4999,2020-06-16,381,450,2,18,2
4904,5000,2020-06-16,972,250,1,16,2
4905,5001,2020-06-16,371,750,2,6,4
4906,5002,2020-06-16,822,825,3,13,5
4907,5003,2020-06-16,361,675,3,18,2
4908,5004,2020-06-16,608,500,2,3,2
4909,5005,2020-06-16,805,750,3,3,5
4910,5006,2020-06-16,253,110,2,10,2
4911,5007,2020-06-16,187,250,1,3,3
4912,5008,2020-06-16,366,300,2,19,3
4913,5009,2020-06-16,128,165,3,10,3
4914,5010,2020-06-16,702,1200,3,21,5
4915,5011,2020-06-16,733,750,2,6,2
4916,5012,2020-06-16,817,750,3,3,2
4917,5013,2020-06-16,888,900,2,9,3
4918,5014,2020-06-16,408,240,2,12,2
4919,5015,2020-06-16,566,1350,3,1,4
4920,5016,2020-06-16,40,550,1,22,2
4921,5017,2020-06-16,139,220,4,10,4
4919,5018,2020-06-16,566,160,2,2,2
4922,5019,2020-06-16,414,300,2,19,2
4923,5020,2020-06-16,103,1100,2,20,4
4924,5021,2020-06-16,176,225,1,18,4
4925,5022,2020-06-16,209,300,2,19,3
4926,5023,2020-06-16,261,55,1,10,2
4927,5024,2020-06-16,249,450,1,1,2
4928,5025,2020-06-16,293,60,1,15,3
4929,5026,2020-06-16,522,450,2,18,2
4930,5027,2020-06-16,910,400,1,4,2
4931,5028,2020-06-17,136,800,2,4,4
4932,5029,2020-06-17,716,420,2,11,3
4933,5030,2020-06-17,342,360,3,12,2
4934,5031,2020-06-17,590,450,3,19,3
4935,5032,2020-06-17,747,390,1,7,3
4936,5033,2020-06-17,889,100,2,5,2
4937,5034,2020-06-17,480,750,3,16,2
4931,5035,2020-06-17,136,250,1,16,3
4938,5036,2020-06-17,684,375,1,6,2
4939,5037,2020-06-17,688,50,1,5,5
4940,5038,2020-06-17,748,1650,3,22,2
4941,5039,2020-06-17,786,290,1,14,2
4942,5040,2020-06-17,722,50,1,5,1
4943,5041,2020-06-17,956,120,2,15,4
4944,5042,2020-06-17,756,120,1,12,2
4945,5043,2020-06-17,130,240,3,2,2
4946,5044,2020-06-17,28,405,3,17,3
4947,5045,2020-06-17,426,180,3,15,2
4948,5046,2020-06-17,229,450,1,9,3
4949,5047,2020-06-17,290,270,2,17,2
4950,5048,2020-06-17,686,290,1,14,4
4951,5049,2020-06-17,177,390,1,7,2
4952,5050,2020-06-17,54,150,1,19,3
4953,5051,2020-06-17,151,780,2,7,3
4954,5052,2020-06-17,194,1170,3,7,5
4955,5053,2020-06-17,79,450,3,19,3
4956,5054,2020-06-17,805,225,1,18,2
4957,5055,2020-06-17,989,1650,3,22,2
4958,5056,2020-06-17,962,1100,2,22,3
4959,5057,2020-06-17,206,450,1,9,2
4960,5058,2020-06-17,148,480,4,12,2
4961,5059,2020-06-17,336,1200,3,4,3
4962,5060,2020-06-17,122,870,3,14,2
4963,5061,2020-06-17,581,450,1,1,1
4964,5062,2020-06-18,687,900,2,9,4
4965,5063,2020-06-18,469,270,2,17,3
4966,5064,2020-06-18,930,225,1,18,2
4967,5065,2020-06-18,328,240,2,12,2
4968,5066,2020-06-18,466,750,3,8,2
4969,5067,2020-06-18,32,870,3,14,2
4970,5068,2020-06-18,676,900,2,9,2
4971,5069,2020-06-18,266,550,2,13,1
4972,5070,2020-06-18,593,800,2,21,3
4973,5071,2020-06-18,40,80,1,2,2
4974,5072,2020-06-18,416,750,3,3,2
4975,5073,2020-06-18,67,50,1,5,3
4976,5074,2020-06-18,703,60,1,15,2
4977,5075,2020-06-18,221,450,2,18,2
4978,5076,2020-06-18,377,1200,3,21,2
4979,5077,2020-06-18,646,450,3,19,3
4980,5078,2020-06-18,302,480,4,12,2
4981,5079,2020-06-18,444,50,1,5,4
4982,5080,2020-06-18,611,360,3,12,3
4983,5081,2020-06-18,577,375,1,6,4
4984,5082,2020-06-18,95,600,4,19,3
4985,5083,2020-06-18,608,1170,3,7,2
4986,5084,2020-06-18,928,450,1,1,2
4987,5085,2020-06-18,190,420,2,11,5
4988,5086,2020-06-19,88,780,2,7,3
4989,5087,2020-06-19,533,50,1,5,3
4990,5088,2020-06-19,120,580,2,14,2
4991,5089,2020-06-19,265,420,2,11,3
4992,5090,2020-06-19,450,500,2,3,5
4993,5091,2020-06-19,463,450,1,9,4
4994,5092,2020-06-19,886,500,2,8,2
4995,5093,2020-06-19,784,580,2,14,4
4996,5094,2020-06-19,334,500,2,3,1
4997,5095,2020-06-19,895,500,2,16,2
4998,5096,2020-06-19,50,900,2,9,3
4999,5097,2020-06-19,850,210,1,11,3
5000,5098,2020-06-19,806,160,2,2,4
5001,5099,2020-06-19,250,250,1,3,3
5002,5100,2020-06-19,316,1100,2,20,4
5003,5101,2020-06-19,927,110,2,10,3
5004,5102,2020-06-19,147,110,2,10,2
5005,5103,2020-06-19,322,750,3,8,2
5006,5104,2020-06-19,813,270,2,17,2
5007,5105,2020-06-19,945,290,1,14,2
5008,5106,2020-06-19,99,1350,3,9,2
5009,5107,2020-06-19,499,110,2,10,2
5010,5108,2020-06-19,387,1170,3,7,2
5011,5109,2020-06-19,148,225,1,18,2
5012,5110,2020-06-19,206,1350,3,9,3
5013,5111,2020-06-20,545,825,3,13,3
5014,5112,2020-06-20,877,900,2,9,5
5015,5113,2020-06-20,377,270,2,17,3
5016,5114,2020-06-20,633,250,1,16,2
5017,5115,2020-06-20,194,500,2,16,2
5018,5116,2020-06-20,13,1100,2,22,2
5019,5117,2020-06-20,297,1100,2,20,2
5020,5118,2020-06-20,737,1650,3,22,2
5021,5119,2020-06-20,992,750,3,8,4
5022,5120,2020-06-20,249,360,3,12,2
5023,5121,2020-06-20,92,900,2,9,3
5024,5122,2020-06-20,368,160,2,2,4
5025,5123,2020-06-20,463,675,3,18,3
5026,5124,2020-06-20,126,275,1,13,1
5027,5125,2020-06-20,579,900,2,1,2
5028,5126,2020-06-20,841,120,2,15,3
5029,5127,2020-06-20,199,300,2,19,3
5030,5128,2020-06-20,116,110,2,10,2
5031,5129,2020-06-20,386,290,1,14,2
5032,5130,2020-06-20,41,550,1,22,2
5033,5131,2020-06-20,248,405,3,17,2
5034,5132,2020-06-20,147,550,1,20,2
5035,5133,2020-06-20,276,1100,2,22,2
5036,5134,2020-06-20,235,80,1,2,2
5037,5135,2020-06-20,370,600,4,19,3
5038,5136,2020-06-20,191,1350,3,1,3
5035,5137,2020-06-20,276,900,2,1,3
5039,5138,2020-06-20,518,750,3,16,2
5040,5139,2020-06-20,640,900,4,18,4
5041,5140,2020-06-20,189,55,1,10,2
5042,5141,2020-06-20,777,800,2,21,4
5043,5142,2020-06-20,735,110,2,10,2
5044,5143,2020-06-20,123,825,3,13,3
5045,5144,2020-06-20,679,240,3,2,2
5046,5145,2020-06-20,19,1650,3,22,2
5047,5146,2020-06-20,973,450,2,18,2
5048,5147,2020-06-20,935,120,2,15,2
5049,5148,2020-06-21,739,420,2,11,3
5050,5149,2020-06-21,519,270,2,17,3
5051,5150,2020-06-21,746,800,2,21,3
5052,5151,2020-06-21,318,1350,3,1,3
5053,5152,2020-06-21,886,750,3,16,2
5054,5153,2020-06-21,43,750,3,8,2
5055,5154,2020-06-21,842,150,3,5,2
5056,5155,2020-06-21,763,1650,3,20,2
5057,5156,2020-06-21,836,800,2,4,2
5058,5157,2020-06-21,933,1650,3,22,2
5059,5158,2020-06-21,351,1170,3,7,1
5060,5159,2020-06-21,716,900,2,1,3
5061,5160,2020-06-21,910,500,2,3,4
5062,5161,2020-06-21,939,450,1,9,3
5063,5162,2020-06-21,101,750,3,8,2
5064,5163,2020-06-21,13,2200,4,20,2
5065,5164,2020-06-21,862,300,2,19,2
5066,5165,2020-06-21,806,800,2,21,3
5067,5166,2020-06-21,194,160,2,2,2
5068,5167,2020-06-21,358,225,1,18,2
5069,5168,2020-06-21,911,750,3,3,3
5070,5169,2020-06-22,571,300,2,19,2
5071,5170,2020-06-22,610,120,1,12,2
5072,5171,2020-06-22,741,270,2,17,2
5073,5172,2020-06-22,714,60,1,15,3
5074,5173,2020-06-22,531,275,1,13,3
5075,5174,2020-06-22,829,100,2,5,3
5076,5175,2020-06-22,186,1100,2,20,4
5077,5176,2020-06-22,348,225,1,18,2
5078,5177,2020-06-22,414,400,1,4,4
5079,5178,2020-06-22,654,270,2,17,3
5080,5179,2020-06-22,746,450,1,1,4
5081,5180,2020-06-22,168,500,2,8,2
5082,5181,2020-06-22,36,630,3,11,3
5083,5182,2020-06-22,275,55,1,10,2
5084,5183,2020-06-22,227,210,1,11,2
5085,5184,2020-06-22,333,150,1,19,3
5086,5185,2020-06-22,992,160,2,2,2
5087,5186,2020-06-22,689,150,1,19,3
5088,5187,2020-06-22,551,275,1,13,2
5089,5188,2020-06-22,311,390,1,7,2
5090,5189,2020-06-22,51,1650,3,22,2
5091,5190,2020-06-22,353,450,1,9,3
5092,5191,2020-06-22,160,270,2,17,3
5093,5192,2020-06-22,189,450,1,1,3
5094,5193,2020-06-22,598,1000,4,3,3
5095,5194,2020-06-22,31,270,2,17,1
5096,5195,2020-06-22,385,580,2,14,2
5097,5196,2020-06-22,877,450,1,9,3
5098,5197,2020-06-22,344,420,2,11,3
5075,5198,2020-06-22,829,450,1,1,2
5099,5199,2020-06-22,867,135,1,17,5
5100,5200,2020-06-23,71,270,2,17,3
5101,5201,2020-06-23,451,450,1,9,2
5102,5202,2020-06-23,974,240,2,12,2
5103,5203,2020-06-23,206,800,2,4,2
5104,5204,2020-06-23,926,780,2,7,4
5105,5205,2020-06-23,344,450,1,9,3
5106,5206,2020-06-23,549,160,2,2,2
5107,5207,2020-06-23,272,270,2,17,2
5108,5208,2020-06-23,355,420,2,11,3
5109,5209,2020-06-23,99,180,3,15,4
5110,5210,2020-06-23,994,750,3,16,4
5111,5211,2020-06-23,318,400,1,21,3
5112,5212,2020-06-23,16,110,2,10,4
5113,5213,2020-06-23,827,580,2,14,2
5114,5214,2020-06-23,895,120,1,12,2
