customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed,omni_shopper
473,1895,8,4,4,3,4,473.75,236.875,2.0,0.22163588390501318,,0.43535620052770446,0.29023746701846964,0.052770448548812667,0.25,,0.375,0.125,0.25,,0.5118733509234829,0.43535620052770446,0.052770448548812667,,1,1
474,12560,38,21,15,5,5,598.0952380952381,330.5263157894737,1.8095238095238095,0.39331210191082805,0.01194267515923567,0.22054140127388536,0.35828025477707004,0.01592356687898089,0.34210526315789475,0.02631578947368421,0.2894736842105263,0.23684210526315788,0.10526315789473684,0.06369426751592357,0.39211783439490444,0.28861464968152867,0.1480891719745223,0.10748407643312102,0,0
475,6305,17,7,6,3,4,900.7142857142857,370.88235294117646,2.4285714285714284,0.7375099127676448,0.0190325138778747,0.23473433782712133,,0.008723235527359239,0.5294117647058824,0.058823529411764705,0.35294117647058826,,0.058823529411764705,,0.38144329896907214,0.2141157811260904,0.40444091990483744,,1,1
476,3970,18,8,7,3,3,496.25,220.55555555555554,2.25,0.48614609571788414,0.07556675062972293,0.43828715365239296,,,0.5,0.1111111111111111,0.3888888888888889,,,,0.4005037783375315,0.41309823677581864,0.18639798488664988,,0,0
477,14125,48,19,14,5,5,743.421052631579,294.2708333333333,2.526315789473684,0.49557522123893805,0.036106194690265485,0.29061946902654867,0.15221238938053097,0.025486725663716816,0.375,0.08333333333333333,0.3125,0.10416666666666667,0.125,0.012743362831858408,0.48849557522123893,0.45061946902654865,0.035398230088495575,0.012743362831858408,1,0
478,1750,5,4,3,2,2,437.5,350.0,1.25,0.9714285714285714,,,,0.02857142857142857,0.8,,,,0.2,,0.7142857142857143,0.2857142857142857,,,1,1
479,4135,13,7,7,3,4,590.7142857142857,318.0769230769231,1.8571428571428572,0.7388149939540508,,0.07013301088270858,0.13301088270858524,0.05804111245465538,0.5384615384615384,,0.07692307692307693,0.07692307692307693,0.3076923076923077,,0.48246674727932287,0.25151148730350664,0.2660217654171705,,1,0
480,2590,12,6,5,3,4,431.6666666666667,215.83333333333334,2.0,0.44015444015444016,0.10424710424710425,0.4343629343629344,,0.021235521235521235,0.3333333333333333,0.16666666666666666,0.4166666666666667,,0.08333333333333333,,0.7451737451737451,0.15057915057915058,0.10424710424710425,,1,0
481,2490,10,5,5,1,3,498.0,249.0,2.0,0.4819277108433735,0.18473895582329317,0.3333333333333333,,,0.3,0.4,0.3,,,,1.0,,,,1,0
482,4920,14,7,7,3,3,702.8571428571429,351.42857142857144,2.0,0.7784552845528455,,0.05894308943089431,0.16260162601626016,,0.7857142857142857,,0.07142857142857142,0.14285714285714285,,,0.5040650406504065,0.3252032520325203,0.17073170731707318,,0,0
483,1570,6,3,3,2,3,523.3333333333334,261.6666666666667,2.0,0.5095541401273885,0.17197452229299362,0.3184713375796178,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.3184713375796178,0.6815286624203821,,,1,0
484,3170,13,7,4,3,3,452.85714285714283,243.84615384615384,1.8571428571428572,,,0.5110410094637224,0.42586750788643535,0.06309148264984227,,,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.15772870662460567,0.7476340694006309,0.0946372239747634,,,1,0
485,14295,48,21,15,3,5,680.7142857142857,297.8125,2.2857142857142856,0.3438265127667016,0.049667715984610006,0.17523609653725078,0.41622945085694296,0.015040223854494578,0.3125,0.125,0.20833333333333334,0.2708333333333333,0.08333333333333333,,0.7023434767401189,0.0664568030779993,0.23119972018188178,,1,0
486,6455,21,10,9,5,5,645.5,307.3809523809524,2.1,0.4159566227730441,0.023237800154918668,0.30286599535243997,0.23237800154918667,0.025561580170410533,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.032532920216886134,0.343144848954299,0.19752130131680867,0.21766072811773818,0.209140201394268,0,0
487,3715,16,7,6,4,4,530.7142857142857,232.1875,2.2857142857142856,0.5181695827725438,0.16150740242261102,0.29071332436069985,,0.029609690444145357,0.3125,0.3125,0.25,,0.125,0.21534320323014805,0.33243606998654107,,0.31763122476446837,0.13458950201884254,1,1
488,14270,48,20,14,4,5,713.5,297.2916666666667,2.4,0.5858444288717589,0.06412053258584442,0.15241765942536792,0.18920812894183603,0.008409250175192713,0.4791666666666667,0.16666666666666666,0.1875,0.125,0.041666666666666664,,0.5480028030833918,0.2470217238962859,0.08934828311142257,0.1156271899088998,1,0
489,7520,21,9,8,3,3,835.5555555555555,358.0952380952381,2.3333333333333335,0.45478723404255317,,0.36569148936170215,0.17952127659574468,,0.38095238095238093,,0.47619047619047616,0.14285714285714285,,,0.8710106382978723,0.07313829787234043,,0.05585106382978723,0,0
490,1815,6,4,4,2,4,453.75,302.5,1.5,0.13774104683195593,0.1322314049586777,0.12396694214876033,0.6060606060606061,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,,,0.8622589531680441,,0.13774104683195593,,1,1
491,4290,18,8,7,2,5,536.25,238.33333333333334,2.25,0.08741258741258741,0.03496503496503497,0.3776223776223776,0.4195804195804196,0.08041958041958042,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,,0.5804195804195804,,0.4195804195804196,,0,0
492,1500,10,4,4,2,3,375.0,150.0,2.5,,0.54,0.38666666666666666,,0.07333333333333333,,0.6,0.2,,0.2,,0.6133333333333333,0.38666666666666666,,,1,1
493,2530,10,6,5,3,4,421.6666666666667,253.0,1.6666666666666667,0.4624505928853755,0.18181818181818182,0.1976284584980237,0.15810276679841898,,0.3,0.4,0.2,0.1,,,0.2608695652173913,0.4624505928853755,0.2766798418972332,,0,0
494,11560,48,23,14,4,5,502.60869565217394,240.83333333333334,2.0869565217391304,0.5038927335640139,0.07179930795847751,0.2698961937716263,0.11678200692041522,0.03762975778546713,0.375,0.14583333333333334,0.25,0.0625,0.16666666666666666,,0.5999134948096886,0.21626297577854672,0.07569204152249134,0.10813148788927336,1,1
495,6175,23,10,9,2,5,617.5,268.4782608695652,2.3,0.3765182186234818,0.15384615384615385,0.09392712550607288,0.3562753036437247,0.019433198380566803,0.30434782608695654,0.34782608695652173,0.08695652173913043,0.17391304347826086,0.08695652173913043,,0.7036437246963563,0.2963562753036437,,,0,0
496,10235,46,21,15,4,5,487.3809523809524,222.5,2.1904761904761907,0.38983878847093306,0.17586712261846604,0.32828529555446995,0.07816316560820713,0.02784562774792379,0.2391304347826087,0.32608695652173914,0.2826086956521739,0.043478260869565216,0.10869565217391304,,0.7054225696140694,0.15828041035661944,0.063019052271617,0.07327796775769418,1,0
497,2695,17,8,6,3,3,336.875,158.52941176470588,2.125,0.6493506493506493,0.19480519480519481,,,0.15584415584415584,0.35294117647058826,0.23529411764705882,,,0.4117647058823529,,0.5269016697588126,0.14471243042671614,0.32838589981447125,,0,0
498,5915,24,10,9,4,5,591.5,246.45833333333334,2.4,0.2028740490278952,0.08114961961115807,0.39222316145393066,0.2958579881656805,0.027895181741335588,0.16666666666666666,0.16666666666666666,0.375,0.16666666666666666,0.125,,0.32713440405748095,0.5342349957734573,0.0676246830092984,0.07100591715976332,0,0
499,11970,47,22,14,3,5,544.0909090909091,254.68085106382978,2.1363636363636362,0.4653299916457811,0.13659147869674185,0.18003341687552213,0.1921470342522974,0.025898078529657476,0.3191489361702128,0.2553191489361702,0.19148936170212766,0.10638297872340426,0.1276595744680851,,0.5710108604845447,0.29949874686716793,0.12949039264828738,,1,1
500,1850,8,3,3,2,2,616.6666666666666,231.25,2.6666666666666665,,0.14594594594594595,0.8540540540540541,,,,0.25,0.75,,,,,0.8540540540540541,,0.14594594594594595,1,0
501,9215,37,21,16,3,5,438.8095238095238,249.05405405405406,1.7619047619047619,0.5680954964731416,0.1166576234400434,0.02984264785675529,0.24959305480195335,0.03581117742810635,0.40540540540540543,0.2702702702702703,0.02702702702702703,0.13513513513513514,0.16216216216216217,,0.7362995116657624,0.19045035268583832,0.07325013564839934,,0,0
502,2870,10,6,6,2,3,478.3333333333333,287.0,1.6666666666666667,0.7212543554006968,0.18292682926829268,0.09581881533101046,,,0.5,0.4,0.1,,,,0.8013937282229965,,,0.1986062717770035,1,0
503,3130,9,4,4,3,2,782.5,347.77777777777777,2.25,0.8722044728434505,,,0.12779552715654952,,0.8888888888888888,,,0.1111111111111111,,,0.43130990415335463,,0.36741214057507987,0.2012779552715655,0,0
504,3045,8,5,5,3,3,609.0,380.625,1.6,0.180623973727422,,0.458128078817734,0.361247947454844,,0.125,,0.625,0.25,,,0.4433497536945813,0.090311986863711,0.4663382594417077,,1,0
505,11675,50,22,15,4,5,530.6818181818181,233.5,2.272727272727273,0.48051391862955034,0.15160599571734476,0.11306209850107066,0.22698072805139186,0.027837259100642397,0.36,0.32,0.1,0.1,0.12,0.03468950749464668,0.6496788008565311,0.28137044967880087,0.034261241970021415,,1,1
506,4855,16,6,5,2,3,809.1666666666666,303.4375,2.6666666666666665,0.811534500514933,,0.15447991761071062,,0.03398558187435633,0.625,,0.1875,,0.1875,,0.3583934088568486,,0.6416065911431514,,0,0
507,4880,17,9,9,3,3,542.2222222222222,287.05882352941177,1.8888888888888888,0.7377049180327869,,0.2028688524590164,,0.05942622950819672,0.47058823529411764,,0.23529411764705882,,0.29411764705882354,0.036885245901639344,0.625,,0.33811475409836067,,1,0
508,3575,18,7,5,3,4,510.7142857142857,198.61111111111111,2.5714285714285716,0.5034965034965035,0.044755244755244755,0.34965034965034963,,0.1020979020979021,0.2222222222222222,0.1111111111111111,0.2777777777777778,,0.3888888888888889,,0.3118881118881119,0.4783216783216783,0.2097902097902098,,0,0
509,2805,11,6,6,2,4,467.5,255.0,1.8333333333333333,0.16042780748663102,0.24598930481283424,0.2014260249554367,0.39215686274509803,,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182,,,0.47771836007130125,0.5222816399286988,,,1,1
510,5725,20,9,9,2,4,636.1111111111111,286.25,2.2222222222222223,0.39039301310043667,0.1205240174672489,0.22707423580786026,0.26200873362445415,,0.3,0.3,0.25,0.15,,,0.6576419213973799,0.3423580786026201,,,1,0
511,6465,22,10,10,3,5,646.5,293.8636363636364,2.2,0.4725444702242846,0.11832946635730858,0.12761020881670534,0.262954369682908,0.018561484918793503,0.3181818181818182,0.2727272727272727,0.13636363636363635,0.18181818181818182,0.09090909090909091,,0.2374323279195669,0.6388244392884764,0.12374323279195669,,0,0
512,1545,7,5,5,2,4,309.0,220.71428571428572,1.4,0.4919093851132686,0.08737864077669903,0.3559870550161812,,0.06472491909385113,0.2857142857142857,0.14285714285714285,0.2857142857142857,,0.2857142857142857,,,0.28802588996763756,0.7119741100323624,,1,1
513,11770,45,21,14,4,5,560.4761904761905,261.55555555555554,2.142857142857143,0.22854715378079865,0.14783347493627869,0.3547153780798641,0.25913338997451146,0.009770603228547154,0.15555555555555556,0.28888888888888886,0.35555555555555557,0.15555555555555556,0.044444444444444446,0.2230246389124894,0.326677994902294,0.27187765505522515,,0.1784197111299915,1,0
514,5200,19,9,7,3,3,577.7777777777778,273.6842105263158,2.111111111111111,0.35192307692307695,0.20576923076923076,,0.4423076923076923,,0.2631578947368421,0.47368421052631576,,0.2631578947368421,,,0.8826923076923077,0.08653846153846154,0.03076923076923077,,0,0
515,4260,12,6,6,2,3,710.0,355.0,2.0,0.5821596244131455,,0.13615023474178403,0.28169014084507044,,0.5833333333333334,,0.16666666666666666,0.25,,,0.7230046948356808,0.27699530516431925,,,0,0
516,1190,7,3,3,2,3,396.6666666666667,170.0,2.3333333333333335,0.6722689075630253,0.20168067226890757,,,0.12605042016806722,0.2857142857142857,0.2857142857142857,,,0.42857142857142855,,0.20168067226890757,0.7983193277310925,,,1,1
517,2665,10,4,4,2,3,666.25,266.5,2.5,0.5797373358348968,,0.37523452157598497,,0.0450281425891182,0.4,,0.4,,0.2,,0.9549718574108818,0.0450281425891182,,,1,1
518,13000,43,23,16,4,4,565.2173913043479,302.3255813953488,1.8695652173913044,0.3,0.115,0.11961538461538461,0.4653846153846154,,0.27906976744186046,0.27906976744186046,0.13953488372093023,0.3023255813953488,,,0.475,0.39807692307692305,0.057692307692307696,0.06923076923076923,1,0
519,1570,9,5,5,3,4,314.0,174.44444444444446,1.8,0.2484076433121019,0.17197452229299362,0.47770700636942676,,0.10191082802547771,0.1111111111111111,0.2222222222222222,0.3333333333333333,,0.3333333333333333,,0.3184713375796178,0.20382165605095542,0.47770700636942676,,1,0
520,3695,12,4,4,3,2,923.75,307.9166666666667,3.0,0.8903924221921515,0.10960757780784844,,,,0.75,0.25,,,,0.17050067658998647,0.2976995940460081,0.5317997293640054,,,0,0
521,1520,5,3,3,2,2,506.6666666666667,304.0,1.6666666666666667,0.5131578947368421,,0.4868421052631579,,,0.4,,0.6,,,,0.4868421052631579,0.5131578947368421,,,1,1
522,5010,14,5,5,2,4,1002.0,357.85714285714283,2.8,0.2994011976047904,,0.08982035928143713,0.5988023952095808,0.011976047904191617,0.2857142857142857,,0.14285714285714285,0.5,0.07142857142857142,,0.6407185628742516,0.3592814371257485,,,1,0
523,14220,50,20,13,4,5,711.0,284.4,2.5,0.5555555555555556,0.11392405063291139,0.040787623066104076,0.2742616033755274,0.015471167369901548,0.46,0.26,0.04,0.16,0.08,,0.4219409282700422,0.40717299578059074,0.0759493670886076,0.0949367088607595,1,0
524,2410,6,3,3,2,3,803.3333333333334,401.6666666666667,2.0,0.08713692946058091,,0.22821576763485477,0.6846473029045643,,0.16666666666666666,,0.3333333333333333,0.5,,,0.6846473029045643,0.3153526970954357,,,1,1
525,5800,23,9,8,3,5,644.4444444444445,252.17391304347825,2.5555555555555554,0.3448275862068966,0.12931034482758622,0.35,0.15517241379310345,0.020689655172413793,0.21739130434782608,0.2608695652173913,0.34782608695652173,0.08695652173913043,0.08695652173913043,,0.3793103448275862,0.6,0.020689655172413793,,1,0
526,12595,48,20,12,3,5,629.75,262.3958333333333,2.4,0.23977768955934894,0.15998412068281065,0.2842397776895593,0.3017070265978563,0.014291385470424772,0.14583333333333334,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.0625,,0.6034140531957126,0.22191345772131799,0.17467248908296942,,0,0
527,7135,21,10,8,3,3,713.5,339.76190476190476,2.1,0.33356692361597756,,0.4562018220042046,0.2102312543798178,,0.2857142857142857,,0.5714285714285714,0.14285714285714285,,,0.539593552908199,0.37911702873160474,0.08128941836019622,,0,0
528,2265,7,4,4,2,3,566.25,323.57142857142856,1.75,0.5629139072847682,0.052980132450331126,0.3841059602649007,,,0.42857142857142855,0.14285714285714285,0.42857142857142855,,,,0.6026490066225165,,,0.3973509933774834,0,0
529,3640,13,6,5,3,4,606.6666666666666,280.0,2.1666666666666665,0.7623626373626373,0.03296703296703297,0.15934065934065933,,0.04532967032967033,0.5384615384615384,0.07692307692307693,0.15384615384615385,,0.23076923076923078,,0.28434065934065933,0.4065934065934066,0.3090659340659341,,1,0
530,14260,56,22,14,4,5,648.1818181818181,254.64285714285714,2.5454545454545454,0.31837307152875177,0.12307152875175316,0.2650771388499299,0.2699859747545582,0.023492286115007012,0.21428571428571427,0.23214285714285715,0.2857142857142857,0.16071428571428573,0.10714285714285714,,0.5539971949509116,0.22685834502103785,0.1875876577840112,0.03155680224403927,1,1
531,5270,15,8,6,3,4,658.75,351.3333333333333,1.875,0.5313092979127134,0.051233396584440226,0.31309297912713474,0.10436432637571158,,0.4,0.13333333333333333,0.4,0.06666666666666667,,,0.5740037950664136,0.3747628083491461,0.051233396584440226,,1,0
532,3095,11,5,5,3,4,619.0,281.3636363636364,2.2,0.2035541195476575,,0.37479806138933763,0.40387722132471726,0.017770597738287562,0.2727272727272727,,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.14539579967689822,0.5961227786752827,,0.25848142164781907,,1,1
533,1220,6,3,3,2,3,406.6666666666667,203.33333333333334,2.0,,0.2459016393442623,0.7131147540983607,,0.040983606557377046,,0.3333333333333333,0.5,,0.16666666666666666,,0.9590163934426229,0.040983606557377046,,,1,0
534,1840,6,4,4,2,3,460.0,306.6666666666667,1.5,0.2717391304347826,,0.29347826086956524,0.43478260869565216,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.4076086956521739,,0.592391304347826,,0,0
535,2565,8,4,4,2,3,641.25,320.625,2.0,0.42884990253411304,,0.5497076023391813,,0.021442495126705652,0.25,,0.625,,0.125,,0.5477582846003899,,0.4522417153996101,,1,1
536,3740,17,8,6,3,4,467.5,220.0,2.125,0.7259358288770054,0.12032085561497326,0.07352941176470588,,0.08021390374331551,0.4117647058823529,0.17647058823529413,0.058823529411764705,,0.35294117647058826,,0.40106951871657753,0.29812834224598933,0.30080213903743314,,0,0
537,1495,6,5,5,2,4,299.0,249.16666666666666,1.2,0.16722408026755853,0.2809364548494983,0.18394648829431437,0.36789297658862874,,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,,,0.44816053511705684,0.5518394648829431,,,0,0
538,1275,6,3,3,2,2,425.0,212.5,2.0,0.8705882352941177,,,,0.12941176470588237,0.5,,,,0.5,,0.12941176470588237,0.8705882352941177,,,1,1
539,6790,18,7,6,2,3,970.0,377.22222222222223,2.5714285714285716,0.45066273932253315,,,0.5228276877761414,0.026509572901325478,0.4444444444444444,,,0.3888888888888889,0.16666666666666666,,0.9425625920471281,0.05743740795287187,,,0,0
540,8330,27,10,8,3,5,833.0,308.51851851851853,2.7,0.5552220888355343,0.08163265306122448,0.08103241296518607,0.26410564225690275,0.01800720288115246,0.4444444444444444,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.1111111111111111,,0.507202881152461,0.4831932773109244,0.009603841536614645,,1,1
541,6210,17,7,7,2,3,887.1428571428571,365.29411764705884,2.4285714285714284,0.7262479871175523,,,0.2576489533011272,0.01610305958132045,0.6470588235294118,,,0.23529411764705882,0.11764705882352941,,0.7101449275362319,,,0.2898550724637681,1,0
542,3910,16,7,5,1,4,558.5714285714286,244.375,2.2857142857142856,0.47058823529411764,,0.2966751918158568,0.20460358056265984,0.028132992327365727,0.5,,0.25,0.125,0.125,,1.0,,,,0,0
543,4430,11,5,4,2,3,886.0,402.72727272727275,2.2,,,0.1309255079006772,0.8577878103837472,0.011286681715575621,,,0.18181818181818182,0.7272727272727273,0.09090909090909091,,0.2595936794582393,0.7404063205417607,,,0,0
544,10495,40,21,15,3,5,499.76190476190476,262.375,1.9047619047619047,0.49547403525488326,0.03620771796093378,0.25488327775131014,0.1810385898046689,0.03239637922820391,0.425,0.075,0.25,0.1,0.15,,0.5350166746069557,0.28585040495474034,0.17913292043830395,,0,0
545,13455,46,19,14,4,5,708.1578947368421,292.5,2.4210526315789473,0.43626904496469715,0.020066889632107024,0.46785581568190265,0.06688963210702341,0.008918617614269788,0.32608695652173914,0.043478260869565216,0.5434782608695652,0.043478260869565216,0.043478260869565216,,0.27424749163879597,0.5384615384615384,0.10182088442958008,0.08547008547008547,0,0
546,4245,16,9,9,2,5,471.6666666666667,265.3125,1.7777777777777777,0.5053003533568905,0.0706713780918728,0.303886925795053,0.09422850412249706,0.02591283863368669,0.375,0.125,0.3125,0.0625,0.125,,0.7832744405182568,0.21672555948174324,,,0,0
547,2525,7,3,3,2,3,841.6666666666666,360.7142857142857,2.3333333333333335,,,0.32673267326732675,0.6534653465346535,0.019801980198019802,,,0.42857142857142855,0.42857142857142855,0.14285714285714285,,0.6534653465346535,0.3465346534653465,,,1,1
548,2850,9,4,4,3,3,712.5,316.6666666666667,2.25,0.5368421052631579,,,0.42105263157894735,0.042105263157894736,0.4444444444444444,,,0.3333333333333333,0.2222222222222222,0.042105263157894736,0.6842105263157895,0.2736842105263158,,,0,0
549,6400,18,8,7,3,3,800.0,355.55555555555554,2.25,0.5765625,0.025,,0.3984375,,0.5555555555555556,0.1111111111111111,,0.3333333333333333,,,0.5640625,0.3734375,0.0625,,0,0
550,4130,14,5,5,3,4,826.0,295.0,2.8,0.27239709443099275,0.09806295399515738,0.24213075060532688,0.387409200968523,,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,,,0.4794188861985472,0.13317191283292978,0.387409200968523,,1,1
551,5855,19,10,8,3,4,585.5,308.1578947368421,1.9,0.4995730145175064,,0.322801024765158,0.13663535439795046,0.04099060631938514,0.3157894736842105,,0.3684210526315789,0.10526315789473684,0.21052631578947367,,0.762596071733561,0.14346712211784798,,0.09393680614859094,1,1
552,2850,18,8,6,2,3,356.25,158.33333333333334,2.25,0.7052631578947368,0.14035087719298245,,,0.1543859649122807,0.2777777777777778,0.2777777777777778,,,0.4444444444444444,,0.6421052631578947,0.35789473684210527,,,1,0
553,1200,5,3,2,2,2,400.0,240.0,1.6666666666666667,0.625,,0.375,,,0.6,,0.4,,,,0.8125,,0.1875,,0,0
554,4615,16,7,6,3,4,659.2857142857143,288.4375,2.2857142857142856,0.05417118093174431,0.10725893824485373,,0.7908992416034669,0.047670639219934995,0.0625,0.25,,0.4375,0.25,,0.7757313109425785,0.02925243770314193,0.19501625135427952,,1,1
555,3500,11,5,4,4,3,700.0,318.1818181818182,2.2,0.5571428571428572,,0.21428571428571427,0.22857142857142856,,0.5454545454545454,,0.2727272727272727,0.18181818181818182,,,0.34285714285714286,0.21428571428571427,0.21428571428571427,0.22857142857142856,1,0
556,2505,6,4,3,2,3,626.25,417.5,1.5,0.6586826347305389,,,0.3193612774451098,0.021956087824351298,0.5,,,0.3333333333333333,0.16666666666666666,,0.6806387225548902,0.3193612774451098,,,0,0
557,6320,21,10,6,4,4,632.0,300.95238095238096,2.1,0.6408227848101266,0.056962025316455694,0.2927215189873418,,0.00949367088607595,0.42857142857142855,0.14285714285714285,0.38095238095238093,,0.047619047619047616,,0.8401898734177216,0.043512658227848104,0.10680379746835443,0.00949367088607595,1,0
558,5210,15,6,6,4,5,868.3333333333334,347.3333333333333,2.5,0.21113243761996162,0.046065259117082535,0.14395393474088292,0.5758157389635317,0.023032629558541268,0.13333333333333333,0.13333333333333333,0.2,0.4,0.13333333333333333,,0.19001919385796545,0.5758157389635317,0.21113243761996162,0.023032629558541268,1,1
559,3820,16,8,6,2,5,477.5,238.75,2.0,0.5235602094240838,0.10602094240837696,0.19633507853403143,0.11780104712041885,0.056282722513089,0.3125,0.1875,0.1875,0.0625,0.25,,0.39267015706806285,0.6073298429319371,,,0,0
560,4560,14,7,6,5,4,651.4285714285714,325.7142857142857,2.0,0.17763157894736842,0.09868421052631579,0.05482456140350877,0.668859649122807,,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.5,,0.09868421052631579,0.05482456140350877,0.668859649122807,0.08552631578947369,0.09210526315789473,0,0
561,1985,11,5,5,3,3,397.0,180.45454545454547,2.2,0.1964735516372796,,0.6700251889168766,,0.13350125944584382,0.09090909090909091,,0.45454545454545453,,0.45454545454545453,,0.4282115869017632,0.2795969773299748,0.29219143576826195,,1,0
562,3625,15,8,6,2,4,453.125,241.66666666666666,1.875,0.5655172413793104,,0.18620689655172415,0.15172413793103448,0.09655172413793103,0.3333333333333333,,0.2,0.06666666666666667,0.4,,0.4993103448275862,0.5006896551724138,,,0,0
563,5245,17,7,7,2,4,749.2857142857143,308.52941176470586,2.4285714285714284,0.4671115347950429,0.07721639656816015,0.1982840800762631,0.25738798856053385,,0.4117647058823529,0.17647058823529413,0.23529411764705882,0.17647058823529413,,,0.1982840800762631,0.8017159199237369,,,1,0
564,2010,10,6,5,2,3,335.0,201.0,1.6666666666666667,0.472636815920398,0.27860696517412936,0.24875621890547264,,,0.2,0.6,0.2,,,,0.7512437810945274,0.24875621890547264,,,0,0
565,3300,12,5,5,4,4,660.0,275.0,2.4,0.2909090909090909,0.08181818181818182,0.2636363636363636,0.36363636363636365,,0.3333333333333333,0.16666666666666666,0.25,0.25,,,0.5909090909090909,0.08181818181818182,0.2636363636363636,0.06363636363636363,1,0
566,12525,51,22,15,4,5,569.3181818181819,245.58823529411765,2.3181818181818183,0.25229540918163673,0.12295409181636727,0.1157684630738523,0.4471057884231537,0.06187624750499002,0.1568627450980392,0.23529411764705882,0.11764705882352941,0.21568627450980393,0.27450980392156865,0.0407185628742515,0.5137724550898204,0.07584830339321358,0.36966067864271457,,0,0
567,2860,8,4,4,3,3,715.0,357.5,2.0,0.5944055944055944,,,0.38461538461538464,0.02097902097902098,0.625,,,0.25,0.125,0.4195804195804196,0.1958041958041958,,0.38461538461538464,,1,0
568,2125,7,3,2,2,1,708.3333333333334,303.57142857142856,2.3333333333333335,1.0,,,,,1.0,,,,,,0.5294117647058824,0.47058823529411764,,,1,0
569,13115,42,21,14,3,5,624.5238095238095,312.26190476190476,2.0,0.4170796797560046,0.05947388486465879,0.09912314144109798,0.4041174227983225,0.020205871139916128,0.35714285714285715,0.14285714285714285,0.11904761904761904,0.2619047619047619,0.11904761904761904,,0.5364086923370187,0.43804803659931374,0.025543271063667557,,1,0
570,5255,18,10,10,4,5,525.5,291.94444444444446,1.8,0.3425309229305423,0.07992388201712655,0.29971455756422455,0.25689819219790677,0.02093244529019981,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.1111111111111111,,0.37107516650808753,0.21503330161750714,0.15699333967649856,0.25689819219790677,0,0
571,10010,46,20,12,3,5,500.5,217.6086956521739,2.3,0.23076923076923078,0.14385614385614387,0.31218781218781216,0.2547452547452547,0.05844155844155844,0.15217391304347827,0.21739130434782608,0.2608695652173913,0.13043478260869565,0.2391304347826087,,0.3046953046953047,0.44655344655344653,0.24875124875124874,,0,0
572,2790,16,9,7,3,4,310.0,174.375,1.7777777777777777,0.15053763440860216,0.1935483870967742,,0.5197132616487455,0.13620071684587814,0.125,0.25,,0.1875,0.4375,,0.5806451612903226,0.3978494623655914,,0.021505376344086023,0,0
573,13070,45,20,13,4,5,653.5,290.44444444444446,2.25,0.5673297628156083,0.07689364957918898,0.20657995409334354,0.1262433052792655,0.022953328232593728,0.4,0.17777777777777778,0.24444444444444444,0.06666666666666667,0.1111111111111111,0.057383320581484314,0.5910482019892884,0.33320581484315226,0.018362662586074982,,1,0
574,3250,15,8,6,3,4,406.25,216.66666666666666,1.875,0.4707692307692308,0.23076923076923078,0.2676923076923077,,0.03076923076923077,0.26666666666666666,0.4,0.2,,0.13333333333333333,0.24,0.676923076923077,0.08307692307692308,,,1,0
575,2130,8,4,4,2,2,532.5,266.25,2.0,,,,0.892018779342723,0.107981220657277,,,,0.5,0.5,0.056338028169014086,0.9436619718309859,,,,0,0
576,3830,17,9,9,4,5,425.55555555555554,225.2941176470588,1.8888888888888888,0.5953002610966057,0.06266318537859007,0.0587467362924282,0.20887728459530025,0.07441253263707572,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.29411764705882354,,0.43733681462140994,0.24804177545691905,0.26762402088772846,0.04699738903394256,1,0
577,2300,9,4,4,3,2,575.0,255.55555555555554,2.25,0.2717391304347826,,0.7282608695652174,,,0.2222222222222222,,0.7777777777777778,,,,0.10869565217391304,0.43478260869565216,0.45652173913043476,,0,0
578,1800,6,4,4,2,3,450.0,300.0,1.5,0.7638888888888888,0.075,0.16111111111111112,,,0.6666666666666666,0.16666666666666666,0.16666666666666666,,,,0.8388888888888889,0.16111111111111112,,,1,0
579,6475,15,7,6,2,3,925.0,431.6666666666667,2.142857142857143,0.7042471042471042,,0.08725868725868725,0.2084942084942085,,0.6666666666666666,,0.13333333333333333,0.2,,,0.9575289575289575,0.04247104247104247,,,1,0
580,2175,8,4,4,2,4,543.75,271.875,2.0,0.3586206896551724,,0.3793103448275862,0.20689655172413793,0.05517241379310345,0.25,,0.375,0.125,0.25,,,0.6206896551724138,0.3793103448275862,,0,0
